marolles-avaricieux,plaute-aululaire,Score
"('#staphyla', ""Vraiment c'est bien dit : Comment ne serais-je pas soigneuse de garder ce qu'il y a dans le logis ?  Quelqu'un emporterait-il la maison ?  Car en bonne foi, il n'y a point d'autre profit à faire chez vous pour les voleurs ; tant, je puis dire que tout y est plein de rien si ce n'est d'araignées."")","('#staphyla', ""Eh !  Qu'ai-je tant à garder ?  N'avez-vous pas peur qu'on emporte la maison ?  Les voleurs n'ont rien à gagner chez nous ; il n'y a que des trous et des toiles d'araignée."")",0.751617431640625
"('#euclion', ""C'est une chose étrange, vieille sorcière, que Jupiter ne me fasse pas devenir pour l'amour de toi, le Roi Philippe, ou Darius.  Hé bien, je veux que l'on me garde ces araignées.  Je suis pauvre, je l'avoue, mais je prends patience.  Je supporte ce que les Dieux m'envoyent : rentre au logis, et ferme bien la porte sur toi.  Je serai incontinent de retour.  Ne laisse entrer qui que ce soit.  Si quelqu'un te demande du feu, je veux que tu dies que le nôtre est éteint, et que tu l'éteignes en effet, afin qu'il n'y ait point de sujet à personne de te demander quelque chose.  Car, s'il y a dans notre cheminée encore un peu de feu, je veux, te dis-je, que tu l'éteignes aussitôt.  Tu diras pareillement que l'eau de notre seau s'en est allée, si quelqu'un t'en vient demander : que les voleurs ont emporté notre couteau, notre cognée, notre pilon, notre mortier, et les vaisselles que les voisins ont accoutumé d'emprunter, si quelqu'un te vient dire qu'il en a besoin.  Enfin, je ne veux pas, que tant que je serai absent, tu laisses entrer personne céans, ni même la bonne fortune, si elle se présentait à toi."")","('#euclion', ""Ne faut-il pas, triple empoisonneuse, que Jupiter, pour te faire plaisir, me donne les richesses du roi Philippe ou de Darius ?  J'entends qu'on me les garde, ces toiles d'araignée.  Je suis pauvre, c'est vrai, mais je m'y résigne, et je prends ce que me donnent les dieux.  Rentre et ferme la porte ; je reviens, dans l'instant.  Ne laisse pénétrer chez moi aucun étranger.  Éteins le feu, pour qu'on ne t'en demande pas ; on n'aura pas prétexte d'en venir chercher.  S'il brûle encore à mon retour, je t'étouffe sans miséricorde.  Si on te demande de l'eau, tu diras qu'elle s'est enfuie.  Si on veut un couteau, une hache, un pilon, un mortier, ou quelqu'un de ces objets que les voisins empruntent sans cesse, réponds qu'il est venu des voleurs et qu'ils ont tout enlevé.  Quand je n'y suis pas, je veux qu'on ne reçoive personne ; la Fortune même se présenterait, je te défends expressément de lui ouvrir."")",0.8646078109741211
"('#staphyla', ""Vraiment, je pense qu'elle-même se donnera bien de garde d'y entrer : car elle n'y est jamais venue bien qu'elle en soit toute proche."")","('#staphyla', ""Ah !  Elle se garde assez d'entrer chez nous.  Jamais elle ne s'est approchée de notre seuil, toute notre voisine qu'elle est."")",0.577607274055481
"('#euclion', 'Tais-toi, et rentre à la maison.')","('#euclion', 'Tais-toi, et rentre.')",0.8899438381195068
"('#staphyla', ""Hé bien, je ne dis plus mot, et je m'y en vais."")","('#staphyla', 'Je rentre et me tais.')",0.366855263710022
"('#staphyla', ""Hé bien, je ne dis plus mot, et je m'y en vais."")","('#euclion', ""Et mets bien les deux verrous.  Je ne fais qu'aller et venir. Staphyla rentre."")",1.0
"('#euclion', ""Ferme la porte par derrière aux deux verrous.  Je serai de retour incontinent.  Je suis au désespoir d'être contraint de sortir de la maison.  C'est bien malgré moi que je la quitte, encore que j'ai ailleurs des affaires pressées.  Car celui qui est l'intendant de notre Compagnie, a dit qu'il avait aujourd'hui de l'argent à distribuer aux chefs de famille.  Si j'en laisse ma part ; sans la demander, je crains que tout le monde me soupçonne aussitôt que je suis assez riche, et que j'ai un trésor chez moi.  Aussi n'y a-t-il point d'apparence qu'un pauvre homme ne fasse point d'état de quelque chose pour petite qu'elle soit : et certes, quand je pense celer tout cela à tout le monde avec le plus de soin, ce que j'ai dans le logis, afin qu'on ne sache point ce qu'il y a, il me semble que tout le monde le sait et que tout le monde me salue plus civilement que de coutume.  On s'approche de moi, on s'y arrête, on me présente la main, on me demande comme je me porte, ce que je fais, à quoi je m'occupe ?  Je m'en vais donc où il faut que j'aille.  Après je me retirerai à la maison, et j'y reviendrai le plus tôt que je pourrai."")","('#euclion', ""J'enrage d'être obligé de m'absenter.  C'est bien malgré moi, mais j'ai affaire.  Le chef de notre curie a fait annoncer une distribution d'argent ; si je ne me présente pas pour avoir ma part, on me soupçonnera bien vite d'avoir de l'or chez moi.  Quelle apparence qu'un pauvre homme fasse fi même d'une obole ?  J'ai beau m'intriguer pour cacher mon secret, il semble que tout le monde le sache ; on me salue avec plus de politesse qu'autrefois ; on m'aborde, on s'arrête ; on me donne la main ; on s'informe de ma santé, de mes affaires.  Mais allons vite là-bas, pour revenir encore plus vite."")",0.7300808429718018
"('#eunomia', ""Mon frère, je voudrais que vous puissiez croire que tout ce que je vous dis est pour votre bien, comme il est juste qu'une soeur de père et de mère comme je vous suis, en use sans artifice, vers son frère légitime.  Je sais bien qu'on nous appelle toujours incommodes : et à la vérité ce n'est pas sans raison qu'on nous tient toutes pour des causeuses, et qu'il ne se trouve point aujourd'hui de femme muette.  Mais, mon frère, je vous prie seulement de penser que nous sommes assez proches, et qu'il est bien juste que nous soyons dans les mêmes intérêts, que je dois prendre conseil de vous, et que vous ne devez point aussi négliger mes avis : que nous sommes obligés de ne nous rien celer l'un à l'autre, et que nous ne devons point nous défier l'un de l'autre. Je vous ai fait sortir exprès pour vous dire quelque chose en particulier qui concerne la famille."")","('#eunomie', ""Ce que je vous en dis, mon frère, croyez-le bien, c'est par affection et dans votre intérêt, comme il convient à une bonne soeur.  Je n'ignore pas que nous avons la réputation, nous autres femmes, d'être tint soit peu importunes.  On nous trouve passablement bavardes, et l'on n'a pas tout à fait tort ; on dit même qu'on n'a jamais vil de femme muette.  Mais, mon frère, après tout, songez-y, nous sommes l'un à l'autre nos plus proches parents.  Il est juste que chacun de nous se préoccupe du bonheur de l'autre, et le conseille, et ne se taise pas par timidité ; nous ne devons rien nous cacher.  C'est pour cela que je vous ai pris ici en particulier ; je veux vous entretenir de vos intérêts."")",0.8107224702835083
"('#megadore', 'Tendez-moi la main, ô la meilleure femme du monde.')","('#megadore', 'Touchez là, excellente femme !')",0.42693862318992615
"('#eunomia', 'Où est cette femme que vous appelez si bonne ? Qui est-elle ?')","('#eunomie', 'Où est-elle ?  Qui est cette excellente femme ?')",0.8827028274536133
"('#megadore', 'Vous-même.')","('#megadore', 'Eh !  Vous-même.')",0.8089406490325928
"('#eunomia', ""Dites-vous que c'est moi ?"")","('#eunomie', 'Moi ?')",0.18254661560058594
"('#megadore', 'Ha !  Si vous le niez, je ne suis pas de votre avis.')","('#megadore', 'Si vous dites non, je me rétracte.')",0.3923572301864624
"('#eunomia', ""Il vous sied bien de dire la vérité : car, mon frère, il n'y a point de femme au monde qui se puisse appeler entièrement bonne, et l'une est toujours pire que l'autre."")","('#eunomie', ""Vous ne devez dire que la vérité.  Il n'y a point d'excellente femme ; il en est de pires que d'autres, voilà tout."")",0.8206546902656555
"('#megadore', ""C'est mon opinion, ma soeur, et je m'empêcherai bien de vous contrarier en cela."")","('#megadore', ""Je le crois aussi, et ne m'aviserai jamais de batailler là-dessus avec vous, ma soeur."")",0.5924709439277649
"('#eunomia', ""Hé bien !  Donnez-moi un peu d'audience."")","('#eunomie', 'De grâce, écoutez-moi.')",0.5012504458427429
"('#megadore', ""Elle vous est toute acquise.  User librement de moi, et ordonnez-moi tout ce qu'il vous plaira."")","('#megadore', 'Je suis tout à vous ; disposez de moi, commandez.')",0.6446247100830078
"('#eunomia', ""Je suis venue ici, exprès pour vous donner avis d'une chose qui vous est tout à fait avantageuse."")","('#eunomie', 'Je suis venue pour vous conseiller une chose qui, je pense, vous sera très-avantageuse.')",0.7520636916160583
"('#megadore', ""Ma soeur, c'est toujours selon votre coutume."")","('#megadore', 'Je vous reconnais bien là, ma soeur.')",0.3809574842453003
"('#eunomia', 'Je voudrais que cela fût.')","('#eunomie', 'Cela vous plaît à dire.')",0.28330180048942566
"('#megadore', ""Qu'y a-t-il donc, ma soeur ?"")","('#megadore', ""Enfin, de quoi s'agit-il, ma soeur ?"")",0.6508266925811768
"('#eunomia', 'Je veux donc mettre une femme dans votre maison.')","('#eunomie', ""Pour vous rendre heureux à jamais, et (que les dieux m'entendent !) pour vous voir père d'une nombreuse famille, je veux que vous preniez femme."")",0.46145713329315186
"('#megadore', ""Hélas !  Je n'en puis plus."")","('#megadore', ""Ah !  c'est fait de moi !"")",0.17210495471954346
"('#eunomia', 'Pourquoi dites-vous cela ?')","('#eunomie', ""Qu'avez-vous ?"")",0.5936564207077026
"('#megadore', ""Pour ce, ma soeur, que vos paroles m'arrachent la cervelle, comme si vous me jetiez des pierres à la tête."")","('#megadore', 'Ce que vous dites là.  Me bouleverse la cervelle ; quel coup de massue !')",0.6425807476043701
"('#eunomia', 'Ha !  Faites je vous prie pour votre bien ce que votre soeur désire de vous.')","('#eunomie', 'Eh !  Suivez les conseils de votre soeur.')",0.40578553080558777
"('#megadore', ""Je ferai ce qu'elle voudra ?"")","('#megadore', ""Sans doute, s'il m'en prend fantaisie."")",0.3282470107078552
"('#eunomia', ""C'est votre avantage."")","('#eunomie', ""C'est ce que vous pouvez faire de mieux."")",0.34365421533584595
"('#megadore', ""Afin peut-être que je meure avant que je me marie : mais à condition, que si j'épouse celle que vous me voulez donner, si elle arrive demain, elle soit le lendemain portée en terre.  Cela étant, hâtez-vous de me donner celle que vous dites, et préparez les noces."")","('#megadore', ""Oui, que de crever avant de me marier.  Cependant j'y consentirai à une condition ; trouvez-moi une femme que je puisse épouser demain et enterrer après-demain.  Si cela vous va, soit, préparez la noce."")",0.8058969378471375
"('#eunomia', ""Mon frère, c'est le plus riche parti que j'ai pu trouver, qui vous soit propre.  C'est une fille aînée, et au milieu de son âge.  Si vous désirez que je la demande pour vous, je le ferai de très bon coeur."")","('#eunomie', ""Je puis, mon frère, vous donner une femme richement dotée ; mais elle est plus que majeure : c'est une fille entre deux âges.  Si vous le voulez, mon frère, je demanderai sa main pour vous."")",0.7034867405891418
"('#megadore', 'Ne voulez-vous pas bien que je vous fasse là-dessus des questions ?')","('#megadore', 'Me permettez-vous une question ?')",0.6410033702850342
"('#eunomia', ""Oui-da, mon frère, vous me demanderez tout ce qu'il vous plaira."")","('#eunomie', 'Je vous écoute.')",0.22466349601745605
"('#megadore', ""Celui qui a passé la moitié de son âge, quand il reçoit en sa maison une femme qui fait un enfant à sa vielle épouse, ne vous imaginez pas que le nom de posthume est destiné à l'enfant ?  Maintenant, ma soeur, je vous guérirai de ce souci.  Je suis assez riche par la grâce des Dieux, et des parents qui nous ont mis au monde.  Je ne me soucie point du tout de ces marques de grandeur et de dignité, et d'opulence, qui font paraître les gens au-dessus de leur condition.  Je n'ai que faire des acclamations du peuple, de l'autorité de lui commander, des chaises d'ivoire, des vestes somptueuses, et de la magnificence de la pourpre, qui d'ordinaire par leur excessive dépense, ravalent dans la dernière bassesse les hommes qui s'en veulent glorifier."")","('#megadore', ""Quand un homme est sur le retour et qu'il épouse une femme entre deux âges, si le hasard veut que le vieux engrosse la vieille, ne pensez-vous pas que le nom de l'enfant est tout trouvé et qu'il s'appellera Posthume ?  Mais j'ai à coeur, ma chère soeur, de vous épargner ce soin et ces inquiétudes.  Grâce aux dieux et à nos ancêtres, j'ai du bien à ma suffisance.  Je me soucie peu de nos grandes dames, avec leur orgueil, - leurs dots magnifiques, leurs criailleries, leurs caprices, leurs chars d'ivoire, leurs manteaux de pourpre, et mille dépenses qui font du mari un esclave."")",0.7363917827606201
"('#eunomia', ""Dites-moi donc, je vous prie, qui est celle que vous avez envie d'épouser ?"")","('#eunomie', 'Alors, quelle est celle que vous voulez-épouser ?')",0.8686105608940125
"('#megadore', 'Je vous le dirai franchement.  Connaissez-vous notre pauvre voisin le vieillard Euclio ?')","('#megadore', 'Vous allez le savoir.  Connaissez-vous le vieil Euclion, un pauvre homme qui demeure ici près ?')",0.6783236265182495
"('#eunomia', 'Je le connais, il est assez bon homme, si je ne me trompe.')","('#eunomie', 'Oui, un assez brave homme, je crois.')",0.4859328866004944
"('#megadore', ""Je désire épouser sa fille.  Ma soeur, je serai bien aise que vous ne m'en fassiez point de reproches.  Je sais que vous direz qu'elle est pauvre.  Je l'aime avec sa pauvreté."")","('#megadore', 'Eh bien !  Je veux épouser sa fille.  Pas tant de paroles, ma soeur ; je sais ce que vous allez me dire : elle est pauvre ; mais pauvre elle me plaît.')",0.8276331424713135
"('#eunomia', 'Dieu veuille que vous en soyez content.')","('#eunomie', 'Que les dieux vous soient en aide !')",0.29077011346817017
"('#megadore', ""Je l'espère."")","('#megadore', ""Je l'espère bien."")",0.9055060148239136
"('#eunomia', ""N'avez-vous rien à me dire davantage sur ce sujet ?"")","('#eunomie', 'Avez-vous autre chose à me dire ?')",0.7809879183769226
"('#megadore', 'Adieu.')","('#megadore', 'Adieu.')",1.0
"('#eunomia', 'Je vous en dis autant ?')","('#eunomie', 'Bonjour, mon frère.  Elle sort.')",0.21010269224643707
"('#megadore', ""J'en parlerai à Euclio s'il est chez lui.  Mais le voici fort à propos.  Je ne sais d'où il vient, retournant à la maison."")","('#megadore', ""Je vais voir si Euclion est chez lui ; mais le voici.  Je n'imagine pas d'où il peut venir."")",0.5938993692398071
"('#euclion', ""Le coeur me le disait bien en sortant du logis que je ferais un voyage inutile ; c'est pourquoi je m'en allais malgré moi : car, ni aucun de notre compagnie n'y est venu, ni celui-là même qui devait distribuer l'argent.  Je me hâte donc maintenant de retourner : car pour en dire la vérité, je suis bien ici : mais mon esprit est à la maison."")","('#euclion', ""sans voir Mégadore.  Quelque chose me disait bien, quand je suis sorti, que je faisais une course inutile.  Aussi je m'en allais malgré moi.  Personne de la curie ne s'est présenté, ni même le chef, qui devait faire cette distribution d'argent.  Je me hâte de rentrer, car tandis que je suis ici, ma pensée est à la maison."")",0.7606645226478577
"('#megadore', 'Dieu vous garde Seigneur Euclio ; puissiez-vous toujours être en bonne santé, et plein de prospérité.')","('#megadore', 'Salut, Euclion !  Puissiez-vous être toujours heureux !')",0.5082439184188843
"('#euclion', 'Que les Dieux vous soient toujours amis, Seigneur Mégadore.')","('#euclion', 'Les dieux vous protègent, Mégadore !')",0.633277416229248
"('#megadore', 'Comment vous portez-vous ?  Est-ce toujours aussi bien que vous le pourriez désirer ?')","('#megadore', 'Eh bien !  La santé est-elle aussi bonne que vous le désirez ?')",0.6092016100883484
"('#euclion', ""Ce n'est pas sans sujet, quand un riche parle de la sorte à un pauvre.  Sans doute, que cet homme est averti que j'ai un trésor.  C'est pourquoi, il me salue si courtoisement."")","('#euclion', ""Ce n'est jamais sans cause que le riche aborde le pauvre.  Voilà un homme qui sait que j'ai de l'or ; c'est pour cela qu'il est si poli."")",0.7441813349723816
"('#megadore', 'Dites-vous que votre santé est bonne ?')","('#megadore', 'Que dites-vous ?  Cela va bien ?')",0.6803540587425232
"('#euclion', ""Fort bonne, je vous assure, à de l'argent près."")","('#euclion', 'Eh !  La bourse ne va guère.')",0.2805703282356262
"('#megadore', 'Vous en avez assez pour passer doucement votre vie si vous êtes content.')","('#megadore', 'Bon !  Si vous savez vous contenter, vous avez assez pour vivre heureux.')",0.5653063058853149
"('#euclion', ""Assurément la vieille lui aura fait connaître que j'ai trouvé un trésor.  La chose est toute avérée.  Je lui arracherai la langue, et les yeux, sitôt que je serai de retour à la maison."")","('#euclion', ""La vieille coquine lui aura parlé de mon or : c'est clair comme le jour.  Mais je lui couperai la langue et lui crèverai les yeux."")",0.6903239488601685
"('#megadore', 'Que dites-vous tout bas ?')","('#megadore', ""Qu'avez-vous donc à parler tout seul ?"")",0.465320348739624
"('#euclion', ""Je me plains de ma pauvreté.  J'ai une fille grande qui n'a point de bien, et qui n'est point pourvue.  Je ne sais ce que j'en ferai."")","('#euclion', ""Je gémis de ma pauvreté.  J'ai une grande fille, mais sans dot, et qui n'est pas de défaite ; je ne puis lui trouver un parti."")",0.6786144375801086
"('#megadore', ""Ne dites mot, Euclio, et prenez bon courage, on lui trouvera un parti.  Je vous y veux servir.  Dites-moi si vous avez besoin de quelque chose.  Vous n'avez qu'à commander."")","('#megadore', ""Chut !  Et bon courage, Euclion.  Elle sera dotée ; je vous aiderai.  Que désirez-vous ?  vous n'avez qu'à parler."")",0.5179775953292847
"('#euclion', ""Il demande en promettant : il aboie sans doute après mon trésor, afin de le dévorer : il montre le pain d'une main, et de l'autre il porte la pierre. Je ne me fie à qui que ce soit : et quand un riche tend la main à un pauvre, et qu'il lui fait tant de compliments, il lui destine quelque fardeau sur les épaules.  Je connais ces polypes qui tiennent bien tout ce qu'ils attrapent."")","('#euclion', ""Voilà des promesses qui ressemblent fort à une demande ; il convoite mon or, il veut le dévorer.  D'une main il tient une pierre, de l'autre il montre du pain.  Je ne me fie point à un richard qui fait tant de caresses à un pauvre homme.  Dès qu'en le cajolant il lui a jeté le grappin, la perte n'est pas loin.  Je connais ces polypes qui, une fois attachés, ne lâchent plus prise."")",0.824851393699646
"('#megadore', ""Faites-moi raison le moins du monde, Euclio : je veux vous entretenir d'une petite affaire qui nous importe à tous deux."")","('#megadore', ""Écoutez-moi un moment, Euclion ; je n'ai que deux mots à vous dire, dans votre intérêt comme dans le mien."")",0.562685489654541
"('#euclion', ""Ha !  Malheureux que je suis, on a dérobé le trésor que j'avais chez moi : c'est assurément ce qu'il veut, et que je consente qu'il en traite amiablement avec moi.  Mais il faut que j'aille voir à la maison."")","('#euclion', ""Ah !  Malheureux !  On m'a volé mon or.  Il veut entrer en accommodement.  Je cours faire un tour à la maison."")",0.6269042491912842
"('#megadore', 'Où allez-vous ?')","('#megadore', 'Où allez-vous ?')",0.9999998807907104
"('#euclion', ""Je reviens à vous tout à l'heure : car j'ai une affaire pressée qui m'oblige d'aller un moment jusques chez nous."")","('#euclion', ""Je reviens ; j'ai quelque chose à voir là dedans.  Il sort."")",0.26175811886787415
"('#megadore', ""Je crois fermement que dès que je lui parlerai de sa fille pour l'épouser, il se persuadera que je me moque de lui.  Je ne connais personne à présent qui soit si ménager que cet homme-là dans sa pauvreté."")","('#megadore', ""Quand je lui demanderai la main de sa fille, il croira que je me moque de lui, cela n'est pas douteux.  C'est bien de tous les pauvres le plus ladre qu'on puisse prouver."")",0.7240995764732361
"('#euclion', ""Que les Dieux soient avec moi.  Tout se porte bien : tout est en bon état, si l'on n'en a rien ôté.  J'ai eu trop de crainte sans sujet.  J'étais demi-mort, devant que j'eusse fait une visite chez moi.  Je reviens à vous, Mégadore, si vous, désirez quelque chose de mon service."")","('#euclion', ""Grâce aux dieux, tout est sauvé...  Tout, s'il n'y a rien de pris.  J'en suis quitte pour la peur !  Avant de rentrer, j'étais plus mort que vif.  Me voici revenu, Mégadore, et tout à vous. Haut."")",0.6343588829040527
"('#megadore', 'Je vous en rends grâces.  Mais je vous prie de ne trouver pas mauvais de me répondre sur une chose que je désire savoir de vous.')","('#megadore', 'Bien obligé.  Mais de grâce, veuillez répondre à mes questions.')",0.5196518898010254
"('#euclion', 'Je le veux bien, pourvu que votre curiosité ne vous porte point à me demander des choses que je ne voudrais pas dire.')","('#euclion', 'Volontiers, pourvu que vous ne me demandiez rien à quoi je ne veuille pas répondre.')",0.6641734838485718
"('#megadore', 'De quelle famille pensez-vous que je sois sorti ?')","('#megadore', 'Dites-moi, que pensez-vous de ma naissance ?')",0.4982495903968811
"('#euclion', 'Bonne.')","('#euclion', 'Bonne.')",1.0000001192092896
"('#megadore', 'En quelle opinion suis-je dans le monde pour la probité ?')","('#megadore', 'De ma probité ?')",0.7532589435577393
